Station meta-information: 21.10.2025
"dem_status";"station_code";"station_local_code";"station_name";"station_start_date";"station_end_date";"station_latitude_d";"station_latitude_dms";"station_longitude_d";"station_longitude_dms";"station_altitude";"type_of_station";"station_type_of_area";"station_ozone_classification";"station_subcat_rural_background";"network_code";
"M";"DENI016";"DENI016";"Oker/Harlingerode";"19800501";"";"51.90158";"+051.54.5";"10.48132";"+010.28.52";"208";"background";"suburban";"suburban";"unknown";"DE010A";
"M";"DENI019";"DENI019";"Solling";"19851011";"20100319";"51.759751";"+051.45.35";"9.577714";"+09.34.39";"500";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI020";"DENI020";"Wolfsburg";"19880201";"";"52.44081";"+052.26.26";"10.81638";"+010.48.58";"66";"background";"suburban";"suburban";"unknown";"DE010A";
"M";"DENI021";"DENI021";"Hann. Münden";"19861223";"19980226";"51.401684";"+051.24.6";"9.65912";"+09.39.32";"195";"industrial";"urban";"urban";"unknown";"DE010A";
"M";"DENI022";"DENI022";"Peine Am Silberkamp";"19830101";"19961231";"52.3225";"+052.19.21";"10.246343";"+010.14.46";"65";"industrial";"urban";"urban";"unknown";"DE010A";
"M";"DENI024";"DENI024";"Ilsede/Ölsburg";"19830101";"19961231";"52.266985";"+052.16.1";"10.209194";"+010.12.33";"74";"industrial";"suburban";"suburban";"unknown";"DE010A";
"M";"DENI025";"DENI025";"Wolfenbüttel";"19840301";"19961231";"52.156337";"+052.9.22";"10.5408";"+010.32.26";"78";"industrial";"urban";"urban";"unknown";"DE010A";
"M";"DENI026";"DENI026";"Harlingerode";"19811201";"19961231";"51.908588";"+051.54.30";"10.523262";"+010.31.23";"200";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI028";"DENI028";"Eichsfeld";"19861009";"";"51.50758";"+051.30.27";"10.23854";"+010.14.18";"185";"background";"suburban";"suburban";"unknown";"DE010A";
"M";"DENI029";"DENI029";"Ostfriesland";"19820401";"";"53.36235";"+053.21.44";"7.20726";"+07.12.26";"1";"background";"suburban";"suburban";"unknown";"DE010A";
"M";"DENI031";"DENI031";"Jadebusen";"19840601";"";"53.59617";"+053.35.46";"8.09059";"+08.5.26";"2";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI036";"DENI036";"Wesermündung";"19780101";"20020308";"53.494314";"+053.29.39";"8.475495";"+08.28.31";"2";"industrial";"urban";"urban";"unknown";"DE010A";
"M";"DENI038";"DENI038";"Osnabrück";"19881001";"";"52.25534";"+052.15.19";"8.05286";"+08.3.10";"95";"background";"urban";"urban";"unknown";"DE010A";
"M";"DENI039";"DENI039";"Buxtehude";"19870430";"19990210";"53.47883";"+053.28.43";"9.703846";"+09.42.13";"2";"background";"urban";"urban";"unknown";"DE010A";
"M";"DENI040";"DENI040";"Lüneburg";"19881101";"19990112";"53.242837";"+053.14.34";"10.41495";"+010.24.53";"13";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI041";"DENI041";"Weserbergland";"19881001";"";"52.17017";"+052.10.12";"9.06255";"+09.3.45";"54";"background";"suburban";"suburban";"unknown";"DE010A";
"M";"DENI042";"DENI042";"Göttingen";"19870910";"";"51.55107";"+051.33.3";"9.94976";"+09.56.59";"170";"background";"suburban";"suburban";"unknown";"DE010A";
"M";"DENI043";"DENI043";"Emsland";"19881001";"";"52.49855";"+052.29.54";"7.31747";"+07.19.2";"30";"background";"suburban";"suburban";"unknown";"DE010A";
"M";"DENI048";"DENI048";"Hannover Verkehr";"19890701";"";"52.359478";"+052.21.34";"9.7155";"+09.42.55";"66";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI049";"DENI049";"Hildesheim_alt";"19911101";"19960831";"52.158021";"+052.9.28";"9.95884";"+09.57.31";"100";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI050";"DENI050";"Schladen";"19910401";"19940831";"52.027571";"+052.1.39";"10.536105";"+010.32.9";"130";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI051";"DENI051";"Wurmberg";"19910606";"";"51.75816";"+051.45.29";"10.61248";"+010.36.44";"939";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI052";"DENI052";"Allertal";"19910404";"";"52.82943";"+052.49.45";"9.62295";"+09.37.22";"38";"background";"suburban";"suburban";"unknown";"DE010A";
"M";"DENI053";"DENI053";"Südoldenburg";"19910403";"";"52.99796";"+052.59.52";"7.94257";"+07.56.33";"17";"industrial";"suburban";"suburban";"unknown";"DE010A";
"M";"DENI054";"DENI054";"Hannover";"19780101";"";"52.36292";"+052.21.46";"9.70612";"+09.42.22";"85";"background";"urban";"urban";"unknown";"DE010A";
"M";"DENI055";"DENI055";"Hannover/Südstadt Verkehr";"19920518";"19971016";"52.366387";"+052.21.58";"9.755026";"+09.45.18";"55";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI056";"DENI056";"Braunschweig/Innenstadt (Schlosspark)";"19780101";"19961231";"52.264133";"+052.15.50";"10.528913";"+010.31.44";"72";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI057";"DENI057";"Osnabrück Verkehr";"19940601";"19971030";"52.266301";"+052.15.58";"8.060019";"+08.3.36";"95";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI058";"DENI058";"Ostfries. Inseln";"19960201";"";"53.7153";"+053.42.55";"7.21398";"+07.12.50";"5";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI059";"DENI059";"Elbmündung";"19980320";"";"53.83017";"+053.49.48";"8.80122";"+08.48.4";"3";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI060";"DENI060";"Wendland";"19980401";"";"52.95702";"+052.57.25";"11.16705";"+011.10.1";"16";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI061";"DENI061";"Hildesheim Kaiserstr.";"20180126";"";"52.155605";"+052.9.20";"9.950272";"+09.57.0";"86";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI062";"DENI062";"Lüneburger Heide";"19990401";"";"53.24696";"+053.14.49";"10.4565";"+010.27.23";"47";"background";"suburban";"suburban";"unknown";"DE010A";
"M";"DENI063";"DENI063";"Altes Land";"19990211";"";"53.52418";"+053.31.27";"9.68503";"+09.41.6";"3";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI066";"DENI066";"Hildesheim Verkehr";"20110101";"";"52.150775";"+052.9.2";"9.950223";"+09.57.0";"86";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI067";"DENI067";"Osnabrück-Verkehr";"20050701";"";"52.2703";"+052.16.13";"8.04147";"+08.2.29";"69";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI068";"DENI068";"Göttingen-Verkehr";"20190214";"";"51.5302";"+051.31.48";"9.92833";"+09.55.41";"150";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI069";"DENI069";"Nordenham/Blexer Sande";"20060101";"";"53.509182";"+053.30.33";"8.499933";"+08.29.59";"2";"industrial";"suburban";"suburban";"unknown";"DE010A";
"M";"DENI070";"DENI070";"Salzgitter-Drütte";"20070816";"";"52.15369";"+052.9.13";"10.45591";"+010.27.21";"93";"industrial";"rural";"rural";"unknown";"DE010A";
"M";"DENI071";"DENI071";"Barbis-Verkehr";"20070101";"";"51.61365";"+051.36.49";"10.42275";"+010.25.21";"273";"traffic";"suburban";"suburban";"unknown";"DE010A";
"M";"DENI072";"DENI072";"Burgdorf-Verkehr";"20070201";"20120305";"52.4465";"+052.26.47";"10.00882";"+010.0.31";"58";"traffic";"suburban";"suburban";"unknown";"DE010A";
"M";"DENI073";"DENI073";"Celle-Verkehr";"20060901";"20090302";"52.624733";"+052.37.29";"10.086517";"+010.5.11";"40";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI074";"DENI074";"Hameln-Verkehr";"20110101";"";"52.104039";"+052.6.14";"9.367038";"+09.22.1";"67";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI075";"DENI075";"Braunschweig-Verkehr";"20190205";"";"52.26673";"+052.16.0";"10.54055";"+010.32.25";"81";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI076";"DENI076";"Oldenburg Verkehr";"20090501";"20130210";"53.15184";"+053.9.6";"8.21754";"+08.13.3";"8";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI077";"DENI077";"Solling-Süd";"20100101";"";"51.70884";"+051.42.31";"9.55462";"+09.33.16";"295";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI078";"DENI078";"Fuhrberg";"19930101";"20071231";"52.59077";"+052.35.26";"9.87396";"+09.52.26";"38";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI079";"DENI079";"zDep_Dörenberg";"19821216";"";"52.180279";"+052.10.49";"8.036967";"+08.2.13";"290";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI080";"DENI080";"zDep_Trillenberg";"19830502";"";"52.506859";"+052.30.24";"7.837277";"+07.50.14";"120";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI081";"DENI081";"zDep_Kreuzberg";"19830502";"";"52.628439";"+052.37.42";"7.709996";"+07.42.35";"70";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI082";"DENI082";"zDep_Lingen-Baccum";"19830725";"";"52.477898";"+052.28.40";"7.392347";"+07.23.32";"44";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI083";"DENI083";"zDep_Bad_Bentheim";"19830107";"";"52.273583";"+052.16.24";"7.2";"+07.12.0";"37";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI084";"DENI084";"zDep_Neuenhaus-Itterbeck";"19830502";"";"52.511356";"+052.30.40";"6.820837";"+06.49.15";"65";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI085";"DENI085";"zDep_Edewecht";"19830517";"";"53.118217";"+053.7.5";"8.117716";"+08.7.3";"11";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI086";"DENI086";"zDep_Hude-Hasbruch";"19830816";"";"53.071824";"+053.4.18";"8.479727";"+08.28.47";"20";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI087";"DENI087";"zDep_Ovelgönne-Colmar";"19830816";"";"53.344434";"+053.20.39";"8.365308";"+08.21.55";"0";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI088";"DENI088";"zDep_Friedeburg";"19830816";"";"53.434545";"+053.26.4";"7.81024";"+07.48.36";"6";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI089";"DENI089";"zDep_Emden-Knock";"19830818";"";"53.337188";"+053.20.13";"7.027746";"+07.1.39";"3";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI090";"DENI090";"zDep_Bückeberge";"19840704";"";"52.265908";"+052.15.57";"9.198002";"+09.11.52";"338";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI091";"DENI091";"zDep_Schwaförden";"19840704";"";"52.73896";"+052.44.20";"8.878121";"+08.52.41";"50";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI092";"DENI092";"zDep_Brockel";"19840704";"";"53.071715";"+053.4.18";"9.5435";"+09.32.36";"30";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI093";"DENI093";"zDep_Osterholz-Scharmbeck";"19840704";"";"53.354976";"+053.21.17";"8.824717";"+08.49.28";"25";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI094";"DENI094";"zDep_Stade-Mulsum";"19840712";"";"53.528187";"+053.31.41";"9.280358";"+09.16.49";"10";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI095";"DENI095";"zDep_Drangstedt";"19840712";"";"53.623387";"+053.37.24";"8.701191";"+08.42.4";"12";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI096";"DENI096";"zDep_Stuvenwald";"19840715";"";"53.384508";"+053.23.4";"9.837691";"+09.50.15";"105";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI097";"DENI097";"zDep_Scharnebeck";"19840715";"";"53.299087";"+053.17.56";"10.508316";"+010.30.29";"9";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI098";"DENI098";"zDep_Siemen";"19840715";"";"53.009983";"+053.0.35";"11.177671";"+011.10.39";"15";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI099";"DENI099";"zDep_Knesebeck";"19840715";"";"52.681036";"+052.40.51";"10.72181";"+010.43.18";"75";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI100";"DENI100";"zDep_Unterlüß";"19840716";"";"52.82825";"+052.49.41";"10.307802";"+010.18.28";"112";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI101";"DENI101";"zDep_Berkhof";"19840716";"";"52.607951";"+052.36.28";"9.774955";"+09.46.29";"38";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI102";"DENI102";"zDep_Norderney";"19840903";"";"53.70642";"+053.42.23";"7.226028";"+07.13.33";"3";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI103";"DENI103";"zDep_Holzminden-Schießhaus";"19841022";"";"51.82159";"+051.49.17";"9.581073";"+09.34.51";"415";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI104";"DENI104";"zDep_Hann.-Münden-Hemeln";"19841022";"";"51.485558";"+051.29.8";"9.644263";"+09.38.39";"370";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI105";"DENI105";"zDep_Northeim-Westerhof";"19841022";"";"51.740485";"+051.44.25";"10.097775";"+010.5.51";"220";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI106";"DENI106";"zDep_Riefensbeek";"19841022";"";"51.771548";"+051.46.17";"10.447151";"+010.26.49";"760";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI107";"DENI107";"zDep_Seesen-Hohestein ";"19841023";"";"51.911642";"+051.54.41";"10.240008";"+010.14.24";"530";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI108";"DENI108";"zDep_Diekholzen-Petze";"19841023";"";"52.079788";"+052.4.47";"9.918056";"+09.55.5";"175";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI109";"DENI109";"zDep_Königslutter";"19850130";"";"52.227535";"+052.13.39";"10.787045";"+010.47.13";"270";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI110";"DENI110";"zDep_Buer-Ostenwalde";"19840727";"";"52.250873";"+052.15.3";"8.346898";"+08.20.48";"200";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI111";"DENI111";"zDep_Goldenstedt";"19901001";"";"52.738419";"+052.44.18";"8.474818";"+08.28.29";"30";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI112";"DENI112";"zDep_Börßum";"19860626";"";"52.045196";"+052.2.42";"10.585186";"+010.35.6";"86";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI113";"DENI113";"zDep_Drütte";"19960930";"";"52.161557";"+052.9.41";"10.440733";"+010.26.26";"94";"background";"urban";"urban";"unknown";"DE010A";
"M";"DENI114";"DENI114";"zDep_Ehmen";"19960930";"";"52.379925";"+052.22.47";"10.676771";"+010.40.36";"89";"background";"urban";"urban";"unknown";"DE010A";
"M";"DENI115";"DENI115";"zDep_Hornburg";"19990325";"";"52.019878";"+052.1.11";"10.629147";"+010.37.44";"121";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI116";"DENI116";"zDep_Achim-Uesen";"19990701";"";"53.024413";"+053.1.27";"9.072853";"+09.4.22";"22";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI117";"DENI117";"zDep_Bühren";"19951201";"";"52.629854";"+052.37.47";"9.146626";"+09.8.47";"25";"background";"urban";"urban";"unknown";"DE010A";
"M";"DENI118";"DENI118";"zDep_Soltau-Tetendorf";"19960109";"";"52.972076";"+052.58.19";"9.835047";"+09.50.6";"64";"background";"urban";"urban";"unknown";"DE010A";
"M";"DENI119";"DENI119";"zDep_Lüder";"19951229";"";"52.793022";"+052.47.34";"10.649449";"+010.38.58";"71";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI120";"DENI120";"zDep_Gröhnheimer_Feld";"19971218";"";"52.885176";"+052.53.6";"7.869897";"+07.52.11";"36";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI121";"DENI121";"zDep_Breddewarden";"19951122";"";"53.578643";"+053.34.43";"8.047772";"+08.2.51";"1";"background";"urban";"urban";"unknown";"DE010A";
"M";"DENI122";"DENI122";"zDep_Teufelsmoor";"19921215";"";"53.231927";"+053.13.54";"8.864154";"+08.51.50";"1";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI123";"DENI123";"zDep_Vinnhorst";"19960322";"";"52.421239";"+052.25.16";"9.689799";"+09.41.23";"53";"background";"urban";"urban";"unknown";"DE010A";
"M";"DENI124";"DENI124";"Dep_Markhausen";"19970505";"";"52.948065";"+052.56.53";"7.86826";"+07.52.5";"20";"industrial";"rural";"rural";"unknown";"DE010A";
"M";"DENI125";"DENI125";"Dep_Dinklage";"19990324";"";"52.680541";"+052.40.49";"8.111769";"+08.6.42";"26";"industrial";"rural";"rural";"unknown";"DE010A";
"M";"DENI126";"DENI126";"zDep_Nordenham";"19960102";"";"53.524523";"+053.31.28";"8.498901";"+08.29.56";"2";"background";"urban";"urban";"unknown";"DE010A";
"M";"DENI127";"DENI127";"zDep_Kirchdorf";"19990729";"";"52.590192";"+052.35.24";"8.827965";"+08.49.40";"52";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI128";"DENI128";"zDep_Stütensen";"19951229";"";"53.00266";"+053.0.9";"10.797695";"+010.47.51";"74";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI129";"DENI129";"zDep_Schladen";"19941230";"";"52.027809";"+052.1.40";"10.541469";"+010.32.29";"96";"background";"urban";"urban";"unknown";"DE010A";
"M";"DENI130";"DENI130";"zDep_Baltrum";"19960103";"";"53.727057";"+053.43.37";"7.393307";"+07.23.35";"6";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI131";"DENI131";"zDep_Handeloh";"19960109";"";"53.238146";"+053.14.17";"9.822696";"+09.49.21";"54";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI132";"DENI132";"zDep_Oldershausen";"19970103";"";"51.788996";"+051.47.20";"10.100402";"+010.6.1";"180";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI133";"DENI133";"zDep_Riddagshausen";"19960930";"";"52.270742";"+052.16.14";"10.562809";"+010.33.46";"73";"background";"urban";"urban";"unknown";"DE010A";
"M";"DENI134";"DENI134";"zDep_Rodewald";"19990729";"";"52.629625";"+052.37.46";"9.52487";"+09.31.29";"29";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI135";"DENI135";"zDep_Gorleben";"19941229";"";"53.050497";"+053.3.1";"11.342323";"+011.20.32";"16";"background";"urban";"urban";"unknown";"DE010A";
"M";"DENI136";"DENI136";"zDep_Glissen";"19951201";"";"52.645321";"+052.38.43";"9.080578";"+09.4.50";"64";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI137";"DENI137";"zDep_Bockheber";"19960109";"";"53.103492";"+053.6.12";"9.867156";"+09.52.1";"87";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI138";"DENI138";"zDep_Reinhausen";"19960617";"";"51.466386";"+051.27.58";"9.991884";"+09.59.30";"195";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI139";"DENI139";"zDep_Hohenzethen";"19981230";"";"53.046466";"+053.2.47";"10.820486";"+010.49.13";"77";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI140";"DENI140";"zDep_Jühnde";"20020530";"";"51.452887";"+051.27.10";"9.794728";"+09.47.41";"310";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI141";"DENI141";"zDep_Stapelermoor";"20020529";"";"53.3451";"+053.20.42";"7.847793";"+07.50.52";"13";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI142";"DENI142";"zDep_Wingst";"20020516";"";"53.747552";"+053.44.51";"9.062286";"+09.3.44";"15";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI143";"DENI143";"Oldenburg Heiligengeistwall";"20190117";"";"53.142836";"+053.8.34";"8.212084";"+08.12.43";"8";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI144";"DENI144";"Osnabrück Martinistraße";"20120103";"20130103";"52.27159";"+052.16.17";"8.0364";"+08.2.11";"68";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI145";"DENI145";"Osnabrück Natruper Straße";"20120103";"20130103";"52.282737";"+052.16.57";"8.035235";"+08.2.6";"71";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI146";"DENI146";"Osnabrück Neuer Graben";"20150119";"";"52.272232";"+052.16.20";"8.046981";"+08.2.49";"70";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI147";"DENI147";"Göttingen Groner Straße";"20120111";"20121228";"51.532185";"+051.31.55";"9.93154";"+09.55.53";"152";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI148";"DENI148";"Göttingen Kurze-Geismar-Straße";"20120111";"20121228";"51.532095";"+051.31.55";"9.937559";"+09.56.15";"157";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI149";"DENI149";"Hannover Bornumer Straße";"20111229";"20230102";"52.360803";"+052.21.38";"9.712341";"+09.42.44";"67";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI150";"DENI150";"Hannover Friedrich-Ebert-Straße";"20111229";"";"52.347585";"+052.20.51";"9.718975";"+09.43.8";"58";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI151";"DENI151";"Hannover Kurt-Schumacher-Straße";"20111229";"20160718";"52.376901";"+052.22.36";"9.738463";"+09.44.18";"60";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI152";"DENI152";"Hannover Marienstraße";"20111229";"";"52.369965";"+052.22.11";"9.754405";"+09.45.15";"59";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI153";"DENI153";"Hannover Vahrenwalder Straße";"20111229";"";"52.392658";"+052.23.33";"9.734758";"+09.44.5";"58";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI154";"DENI154";"Sieden";"20091101";"20150105";"52.66786";"+052.40.4";"8.93213";"+08.55.55";"53";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI155";"DENI155";"Gristede";"20091101";"";"53.21238";"+053.12.44";"8.05779";"+08.3.28";"16";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI156";"DENI156";"Hesedorf";"20100601";"";"53.47265";"+053.28.21";"9.19668";"+09.11.48";"4";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI157";"DENI157";"Wolfsburg Heßlinger Straße";"20130101";"";"52.427886";"+052.25.40";"10.793683";"+010.47.37";"61";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI158";"DENI158";"Wolfsburg Schillerstraße";"20130101";"20131227";"52.423966";"+052.25.26";"10.785937";"+010.47.9";"64";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI159";"DENI159";"Wolfsburg Siemensstraße";"20130101";"20131227";"52.416442";"+052.24.59";"10.787837";"+010.47.16";"73";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI160";"DENI160";"Braunschweig Hildesheimer Straße";"20130101";"20170102";"52.270462";"+052.16.13";"10.499984";"+010.29.59";"75";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI161";"DENI161";"zDep_Luess";"20000101";"";"52.839";"+052.50.20";"10.266";"+010.15.57";"";"background";"rural";"rural background";"remote";"DE010A";
"M";"DENI162";"DENI162";"zDep_LangeBramkeSued";"20000101";"";"51.856";"+051.51.21";"10.413";"+010.24.46";"";"background";"rural";"rural background";"remote";"DE010A";
"M";"DENI163";"DENI163";"zDep_LangeBramkeKamm";"20000101";"";"51.86";"+051.51.35";"10.418";"+010.25.4";"";"background";"rural";"rural background";"remote";"DE010A";
"M";"DENI164";"DENI164";"zDep_SollingBuche";"20000101";"";"51.761";"+051.45.39";"9.5781";"+09.34.41";"";"background";"rural";"rural background";"remote";"DE010A";
"M";"DENI165";"DENI165";"zDep_SollingFichte";"20000101";"";"51.765";"+051.45.54";"9.5797";"+09.34.46";"";"background";"rural";"rural background";"remote";"DE010A";
"M";"DENI166";"DENI166";"zDep_GoettingerWald";"20000101";"";"51.528";"+051.31.40";"10.0417";"+010.2.30";"";"background";"rural";"rural background";"remote";"DE010A";
"M";"DENI167";"DENI167";"zDep_Augustendorf";"20000101";"";"52.908";"+052.54.28";"7.8592";"+07.51.33";"";"background";"rural";"rural background";"remote";"DE010A";
"M";"DENI168";"DENI168";"zDep_Ehrhorn";"20000101";"";"53.178";"+053.10.40";"9.9025";"+09.54.8";"";"background";"rural";"rural background";"remote";"DE010A";
"M";"DENI169";"DENI169";"Langwege";"20130731";"";"52.63318";"+052.37.59";"8.14104";"+08.8.27";"28";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI170";"DENI170";"Haskamp";"20130731";"";"52.60336";"+052.36.12";"8.27202";"+08.16.19";"43";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI171";"DENI171";"Ahausen";"20160101";"";"52.568866";"+052.34.7";"7.904264";"+07.54.15";"33";"background";"rural";"rural";"unknown";"DE010A";
"M";"DENI172";"DENI172";"Oldenburg Brandsweg";"20170102";"20171231";"53.137431";"+053.8.14";"8.173338";"+08.10.24";"4";"background";"urban";"urban";"unknown";"DE010A";
"M";"DENI173";"DENI173";"Oldenburg Theodor-Tantzen-Platz";"20170102";"20171231";"53.13851";"+053.8.18";"8.202229";"+08.12.8";"3";"background";"urban";"urban";"unknown";"DE010A";
"M";"DENI174";"DENI174";"Hannover Bornumer Straße, wohngebäudenah";"20190930";"20230102";"52.360803";"+052.21.38";"9.712341";"+09.42.44";"62";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI175";"DENI175";"Hannover Göttinger Straße, wohngebäudenah";"20190729";"";"52.360192";"+052.21.36";"9.715423";"+09.42.55";"62";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI176";"DENI176";"Hannover Friedrich-Ebert-Straße 33, wohngebäudenah";"20190729";"20230102";"52.348847";"+052.20.55";"9.719464";"+09.43.10";"54";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI178";"DENI178";"Hannover Marienstraße, wohngebäudenah";"20191202";"";"52.370209";"+052.22.12";"9.755089";"+09.45.18";"55";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI179";"DENI179";"Oldenburg Heiligengeistwall, wohngebäudenah";"20190502";"20230102";"53.142815";"+053.8.34";"8.21197";"+08.12.43";"9";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI180";"DENI180";"Osnabrück Neuer Graben, wohngebäudenah";"20200101";"20230103";"52.272232";"+052.16.20";"8.046981";"+08.2.49";"70";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENI181";"DENI181";"Hannover Friedrich-Ebert-Straße 37/39, wohngebäudenah ";"20230101";"";"52.34847";"+052.20.54";"9.71943";"+09.43.9";"54";"traffic";"urban";"urban";"unknown";"DE010A";
"M";"DENW001";"DENW001";"Werne-Evenkamp";"19861001";"20021231";"51.668249";"+051.40.5";"7.654235";"+07.39.15";"64";"background";"suburban";"suburban";"unknown";"DE004A";
"M";"DENW002";"DENW002";"Datteln-Hagem";"19861201";"";"51.641377";"+051.38.28";"7.331409";"+07.19.53";"56";"background";"suburban";"suburban";"unknown";"DE004A";
"M";"DENW003";"DENW003";"Bergkamen";"19861101";"19961125";"51.623744";"+051.37.25";"7.651681";"+07.39.6";"72";"background";"suburban";"suburban";"unknown";"DE004A";
"M";"DENW004";"DENW004";"Castrop-Rauxel-Ickern";"19801201";"20021231";"51.593151";"+051.35.35";"7.34867";"+07.20.55";"60";"background";"suburban";"suburban";"unknown";"DE004A";
